date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:18:19	145889/145889	---M-Z	200	added ('OK')	text/html	etag:%22239e1-5fb92ba397863-gzip%22	https://yashadmin.dexignzone.com/xhtml/ui-dropdown.html	C:/My%20Web%20Sites/Yash/yashadmin.dexignzone.com/xhtml/ui-dropdown.html	(from https://yashadmin.dexignzone.com/xhtml/index-4.html)
12:18:19	85251/85251	---M-Z	200	added ('OK')	text/html	etag:%2214d03-5fb92ba719f50-gzip%22	https://yashadmin.dexignzone.com/xhtml/ui-popover.html	C:/My%20Web%20Sites/Yash/yashadmin.dexignzone.com/xhtml/ui-popover.html	(from https://yashadmin.dexignzone.com/xhtml/index-4.html)
12:18:20	120461/120461	---M-Z	200	added ('OK')	text/html	etag:%221d68d-5fb92ba748197-gzip%22	https://yashadmin.dexignzone.com/xhtml/ui-progressbar.html	C:/My%20Web%20Sites/Yash/yashadmin.dexignzone.com/xhtml/ui-progressbar.html	(from https://yashadmin.dexignzone.com/xhtml/index-4.html)
12:18:20	132051/132051	---M-Z	200	added ('OK')	text/html	etag:%22203d3-5fb92ba84c5a1-gzip%22	https://yashadmin.dexignzone.com/xhtml/ui-tab.html	C:/My%20Web%20Sites/Yash/yashadmin.dexignzone.com/xhtml/ui-tab.html	(from https://yashadmin.dexignzone.com/xhtml/index-4.html)
12:18:20	96602/96602	---M-Z	200	added ('OK')	text/html	etag:%221795a-5fb92ba882100-gzip%22	https://yashadmin.dexignzone.com/xhtml/ui-typography.html	C:/My%20Web%20Sites/Yash/yashadmin.dexignzone.com/xhtml/ui-typography.html	(from https://yashadmin.dexignzone.com/xhtml/index-4.html)
12:18:20	113239/113239	---M-Z	200	added ('OK')	text/html	etag:%221ba57-5fb92ba60bb1e-gzip%22	https://yashadmin.dexignzone.com/xhtml/ui-pagination.html	C:/My%20Web%20Sites/Yash/yashadmin.dexignzone.com/xhtml/ui-pagination.html	(from https://yashadmin.dexignzone.com/xhtml/index-4.html)
12:18:20	90717/90717	---M-Z	200	added ('OK')	text/html	etag:%221625d-5fb92ba49faed-gzip%22	https://yashadmin.dexignzone.com/xhtml/ui-grid.html	C:/My%20Web%20Sites/Yash/yashadmin.dexignzone.com/xhtml/ui-grid.html	(from https://yashadmin.dexignzone.com/xhtml/index-4.html)
12:18:21	120927/120927	---M-Z	200	added ('OK')	text/html	etag:%221d85f-5fb92b9d8d255-gzip%22	https://yashadmin.dexignzone.com/xhtml/uc-select2.html	C:/My%20Web%20Sites/Yash/yashadmin.dexignzone.com/xhtml/uc-select2.html	(from https://yashadmin.dexignzone.com/xhtml/index-4.html)
12:18:21	89761/89761	---M-Z	200	added ('OK')	text/html	etag:%2215ea1-5fb92b9c51b7c-gzip%22	https://yashadmin.dexignzone.com/xhtml/uc-nestable.html	C:/My%20Web%20Sites/Yash/yashadmin.dexignzone.com/xhtml/uc-nestable.html	(from https://yashadmin.dexignzone.com/xhtml/index-4.html)
12:18:21	112354/112354	---M-Z	200	added ('OK')	text/html	etag:%221b6e2-5fb92b9d0f69f-gzip%22	https://yashadmin.dexignzone.com/xhtml/uc-noui-slider.html	C:/My%20Web%20Sites/Yash/yashadmin.dexignzone.com/xhtml/uc-noui-slider.html	(from https://yashadmin.dexignzone.com/xhtml/index-4.html)
